,T_remainpop,T_commuterpop,commercial_facility_count,subwayst_count,busst_count,분기당_매출_금액,2340대_매출금액,영업기간/서울평균,폐업기간/서울평균
1000357,3942.0,162.0,3.0,0.0,1.0,23.786229,0.00570339,0.98,0.9
1000358,2856.0,863.0,18.0,0.0,3.0,39.79904262,0.00824835,0.93,0.93
1000359,2699.0,26.0,6.0,0.0,2.0,255.6879164,0.03591182,0.83,0.95
1000360,5036.0,514.0,46.0,1.0,5.0,637.1702195,0.1473672,0.91,0.93
1000362,3584.0,533.0,8.0,0.0,2.0,31.6267475,0.00725599,0.84,0.88
1000363,706.0,416.0,7.0,0.0,4.0,46.88883425,0.00846079,0.85,1.0
1000364,1413.0,281.0,10.0,0.0,5.0,11.04099962,0.00207991,0.97,1.04
1000365,3066.0,290.0,18.0,0.0,10.0,74.62885775,0.01789506,1.04,0.95
1000366,2042.0,188.0,9.0,0.0,1.0,91.2304045,0.01900925,1.07,1.04
1000369,1934.0,169.0,5.0,0.0,2.0,35.22399758,0.00805549,1.0,0.91
1000370,3905.0,318.0,4.0,0.0,1.0,56.10799175,0.00963329,0.98,0.99
1000371,3893.0,137.0,5.0,0.0,0.0,21.14771638,0.00483386,0.96,0.9
1000372,2209.0,176.0,15.0,0.0,4.0,5.906516,0.00104392,1.03,0.93
1000373,967.0,80.0,8.0,0.0,2.0,281.5335944,0.06690883,0.86,0.9
1000374,3577.0,49.0,13.0,0.0,5.0,55.52316962,0.01056082,1.13,1.02
1000375,3112.0,87.0,18.0,0.0,8.0,99.962802,0.02162255,1.01,0.94
1000376,2364.0,181.0,9.0,0.0,2.0,105.0001538,0.02139302,1.04,1.06
1000377,2229.0,69.0,9.0,0.0,0.0,124.3953053,0.02817075,0.74,0.85
1000378,1506.0,148.0,7.0,0.0,0.0,47.27136325,0.01113801,1.0,0.95
1000379,3728.0,2329.0,17.0,0.0,5.0,72.159015,0.01421594,1.08,0.97
1000380,2750.0,469.0,27.0,0.0,8.0,297.3785903,0.07012616,0.81,1.06
1000381,2021.0,301.0,5.0,0.0,2.0,104.4363359,0.01841384,0.79,1.01
1000382,3530.0,25.0,13.0,0.0,0.0,54.13922475,0.01053,0.9,0.91
1000384,2575.0,291.0,11.0,0.0,2.0,9.26867112,0.00190519,1.03,0.83
1000385,2595.0,100.0,19.0,0.0,7.0,333.889827,0.07487232,0.98,1.06
1000386,1773.0,706.0,31.0,0.0,2.0,369.3315203,0.07555014,0.89,0.87
1000387,2412.0,407.0,18.0,0.0,4.0,110.7830503,0.02758848,0.91,0.91
1000388,4061.0,405.0,7.0,0.0,1.0,43.00961588,0.0103881,1.07,1.06
1000389,3666.0,68.0,21.0,0.0,5.0,12.34051375,0.00299924,0.95,1.07
1000390,2446.0,168.0,6.0,0.0,2.0,76.7949505,0.01732956,1.1,0.92
1000391,3676.0,36.0,10.0,0.0,2.0,22.4858247,0.00455413,0.8,0.82
1000392,3186.0,95.0,14.0,0.0,7.0,71.0343345,0.01663064,1.19,1.17
1000393,2691.0,930.0,10.0,0.0,4.0,107.9715591,0.02269185,0.91,0.98
1000394,5189.0,189.0,12.0,0.0,2.0,129.1325896,0.02769598,1.09,1.0
1000395,3885.0,418.0,6.0,0.0,0.0,45.40657175,0.00766256,1.06,1.03
1000396,2743.0,12.0,8.0,0.0,1.0,126.2041874,0.02466003,0.88,1.0
1000397,2246.0,24.0,10.0,0.0,2.0,59.3047565,0.01484104,1.42,1.24
1000398,5759.0,22.0,12.0,0.0,1.0,28.3617325,0.00722685,0.89,1.04
1000399,3875.0,234.0,10.0,0.0,4.0,70.99917925,0.01605353,0.93,0.99
1000400,3898.0,730.0,2.0,0.0,0.0,38.51944375,0.00886396,0.82,0.88
1000401,4676.0,265.0,17.0,0.0,4.0,43.65830719,0.00962957,1.03,0.95
1000402,2344.0,1188.0,26.0,0.0,3.0,22.1732385,0.00467361,0.83,1.05
1000403,4420.0,297.0,13.0,0.0,1.0,69.44543162,0.01446655,0.83,0.91
1000404,3012.0,80.0,15.0,0.0,2.0,211.5024421,0.05931379,0.83,1.0
1000405,3676.0,839.0,14.0,0.0,3.0,143.1457819,0.03792122,0.9,0.95
1000406,1049.0,300.0,7.0,0.0,1.0,111.4475473,0.02975149,0.88,0.91
1000407,2091.0,30.0,4.0,0.0,0.0,73.6607555,0.01431782,0.96,1.15
1000408,2911.0,161.0,15.0,0.0,7.0,37.95719655,0.00636729,1.08,1.15
1000409,3694.0,104.0,12.0,0.0,4.0,140.2861495,0.03084001,0.85,0.99
1000410,4012.0,240.0,11.0,0.0,1.0,11.749026,0.00196717,0.81,1.16
1000411,2753.0,44.0,11.0,0.0,4.0,192.1085177,0.03639797,0.83,0.98
1000412,3037.0,284.0,18.0,0.0,1.0,84.947141,0.01715095,1.23,1.09
1000413,3253.0,375.0,16.0,0.0,3.0,48.98720533,0.00733933,1.0,0.95
1000415,2418.0,301.0,11.0,0.0,2.0,136.003884,0.03185229,0.85,0.94
1000416,3496.0,245.0,3.0,0.0,1.0,35.26765012,0.0087898,0.9,0.88
1000417,1528.0,205.0,9.0,0.0,2.0,43.46883171,0.00345741,1.05,0.91
1000418,1672.0,293.0,14.0,0.0,1.0,148.6551684,0.03687561,1.14,1.02
1000419,1951.0,371.0,6.0,0.0,0.0,118.3935135,0.02102411,1.09,1.01
1000420,1795.0,154.0,20.0,0.0,5.0,3.62340675,0.00035115,0.98,1.03
1000421,2806.0,57.0,11.0,0.0,2.0,30.313233,0.00701287,1.18,1.15
1000422,2018.0,73.0,13.0,0.0,3.0,29.83852375,0.00479033,1.22,1.08
1000423,2597.0,214.0,7.0,0.0,3.0,28.86452062,0.0065481,1.04,0.93
1000424,2096.0,755.0,11.0,1.0,3.0,6.74878475,0.00136618,1.09,1.09
1000426,2838.0,781.0,13.0,0.0,0.0,49.98073825,0.01065926,1.11,0.96
1000427,2851.0,92.0,4.0,0.0,0.0,12.5109082,0.00175054,1.04,0.99
1000428,1035.0,397.0,11.0,0.0,3.0,23.75397188,0.00564536,1.43,1.22
1000429,5845.0,502.0,6.0,0.0,0.0,39.65000425,0.00894404,0.93,1.2
1000430,4307.0,523.0,12.0,0.0,0.0,44.75253156,0.01111229,0.9,0.85
1000432,4520.0,224.0,8.0,0.0,2.0,27.69474638,0.00332965,0.96,0.77
1000433,1852.0,203.0,15.0,0.0,3.0,174.5626551,0.03297369,1.09,0.99
1000435,2787.0,20.0,16.0,0.0,2.0,216.0907419,0.04332058,1.15,1.16
1000436,4159.0,732.0,14.0,0.0,5.0,40.64875838,0.00812873,0.91,1.19
1000437,2376.0,402.0,15.0,0.0,1.0,113.0867375,0.02732276,0.81,0.92
1000438,11074.0,106.0,22.0,0.0,1.0,412.9408656,0.09341501,0.93,1.08
1000439,3582.0,430.0,9.0,0.0,1.0,1136.226766,0.19419192,1.31,1.16
1000440,1165.0,415.0,19.0,0.0,4.0,167.9285418,0.0371187,1.3,1.24
1000442,2814.0,328.0,27.0,0.0,5.0,79.7794235,0.01612396,1.04,1.14
1000444,762.0,101.0,12.0,0.0,1.0,32.16783162,0.00532258,1.83,1.54
1000445,3231.0,114.0,17.0,0.0,2.0,122.6154135,0.03414145,0.96,1.17
1000446,3833.0,384.0,18.0,0.0,3.0,238.4226616,0.05197892,1.04,0.98
1000447,3833.0,160.0,19.0,0.0,3.0,515.6865874,0.1214001,0.91,0.93
1000448,3545.0,253.0,8.0,0.0,1.0,32.85903638,0.00509566,1.12,1.18
1000449,5247.0,485.0,28.0,0.0,5.0,94.95101242,0.02007873,1.09,1.08
1000450,3186.0,215.0,6.0,0.0,1.0,44.24178575,0.01160567,1.17,1.17
1000451,720.0,3103.0,22.0,1.0,6.0,355.4226724,0.06458021,0.91,1.16
1000452,695.0,13125.0,22.0,0.0,4.0,433.6750033,0.07810984,1.08,1.15
1000454,1577.0,352.0,30.0,0.0,3.0,75.67793531,0.01744319,1.09,1.16
1000455,1627.0,5.0,18.0,0.0,0.0,105.1551139,0.02508701,1.23,1.0
1000456,1133.0,85.0,3.0,0.0,0.0,60.40034925,0.01496576,1.0,1.41
1000457,3363.0,119.0,8.0,0.0,4.0,31.76162525,0.00695576,0.96,1.14
1000458,2054.0,160.0,6.0,0.0,1.0,275.255292,0.06543823,1.0,1.11
1000459,3624.0,458.0,11.0,0.0,2.0,30.74327029,0.00771752,1.15,1.13
1000460,1536.0,48.0,11.0,0.0,2.0,72.652112,0.01615755,1.24,1.03
1000461,3907.0,401.0,5.0,0.0,0.0,1.4383335,0.00036703,0.98,0.96
1000462,1035.0,1004.0,14.0,0.0,1.0,209.4297045,0.04210403,0.9,1.16
1000463,1051.0,108.0,7.0,0.0,1.0,5.48737975,0.00159654,1.17,1.06
1000464,2847.0,479.0,10.0,0.0,2.0,8.5711255,0.00145496,1.1,1.22
1000465,1379.0,319.0,2.0,0.0,1.0,585.6342242,0.16340767,0.78,0.93
1000466,1854.0,732.0,10.0,0.0,5.0,127.0838943,0.03204884,0.81,0.87
1000467,1867.0,4191.0,17.0,0.0,6.0,190.0008906,0.03807838,0.92,0.95
1000468,1329.0,545.0,16.0,0.0,1.0,367.2994579,0.08755038,0.62,1.01
1000469,2549.0,3408.0,27.0,0.0,1.0,757.3701583,0.18684874,0.72,0.91
1000470,1362.0,238.0,14.0,0.0,0.0,1255.084996,0.3599921,0.31,0.82
1000471,455.0,68.0,9.0,0.0,0.0,475.4306813,0.0816646,0.84,0.92
1000472,2116.0,1147.0,17.0,0.0,1.0,172.0927632,0.03142936,1.12,1.13
1000473,869.0,176.0,2.0,0.0,2.0,211.8979575,0.03925144,1.07,0.99
1000474,2663.0,1433.0,10.0,0.0,3.0,95.15795433,0.02606351,1.13,1.07
1000475,2336.0,1105.0,8.0,0.0,1.0,318.7129355,0.06776551,0.89,0.84
1000476,4632.0,242.0,10.0,0.0,1.0,127.7045233,0.03701529,0.7,0.89
1000477,2934.0,1597.0,7.0,0.0,1.0,929.6807626,0.16987317,0.66,1.04
1000478,1963.0,263.0,8.0,0.0,2.0,11.20024788,0.00231003,0.89,1.13
1000479,5569.0,323.0,16.0,0.0,6.0,44.33715542,0.01101594,0.9,0.94
1000480,1710.0,745.0,14.0,1.0,6.0,343.8860709,0.06931766,0.97,0.99
1000481,3755.0,1042.0,17.0,0.0,3.0,223.3100198,0.04645438,0.86,0.98
1000482,3203.0,638.0,9.0,0.0,0.0,49.2161175,0.01026422,1.05,0.93
1000483,1206.0,403.0,7.0,0.0,1.0,527.5983973,0.14196407,0.44,0.64
1000484,3363.0,1686.0,7.0,0.0,2.0,73.41787325,0.01768728,0.79,0.92
1000485,1043.0,485.0,2.0,0.0,2.0,382.214262,0.10347832,0.55,0.97
1000487,2806.0,5265.0,8.0,0.0,2.0,147.9575113,0.03322056,1.01,1.11
1000488,1921.0,1467.0,19.0,0.0,4.0,299.8844386,0.07129286,0.8,0.94
1000489,389.0,102.0,3.0,0.0,0.0,4.50396025,0.00105643,1.42,1.56
1000490,605.0,26.0,6.0,0.0,0.0,50.265016,0.00617495,1.34,1.02
1000491,732.0,440.0,7.0,0.0,0.0,326.7839715,0.08393104,0.72,0.99
1000492,2733.0,4158.0,7.0,0.0,0.0,370.1052193,0.08544745,0.68,0.96
1000493,1340.0,509.0,15.0,0.0,2.0,445.0147376,0.10895941,0.76,0.89
1000494,511.0,18.0,19.0,0.0,3.0,603.0475447,0.16298852,0.52,0.89
1000495,818.0,178.0,7.0,0.0,1.0,662.6782086,0.18478282,0.57,0.8
1000496,1803.0,181.0,6.0,0.0,1.0,239.2340576,0.06493996,0.65,0.99
1000497,4164.0,1716.0,15.0,0.0,6.0,440.7469959,0.10703032,0.62,0.83
1000498,2405.0,240.0,17.0,0.0,1.0,155.1698387,0.03696359,0.94,0.97
1000499,2529.0,4043.0,28.0,1.0,4.0,84.41459131,0.02049483,0.92,0.93
1000500,1703.0,568.0,22.0,0.0,3.0,472.5908628,0.11396023,0.83,0.93
1000501,3152.0,278.0,13.0,0.0,9.0,118.3526726,0.02934817,0.91,0.94
1000502,3857.0,144.0,9.0,0.0,2.0,191.2078769,0.04312183,0.83,1.09
1000503,1888.0,4.0,10.0,0.0,2.0,84.84391086,0.01456359,0.88,0.87
1000504,1636.0,1788.0,17.0,0.0,5.0,334.6622241,0.07589549,0.86,0.92
1000505,2809.0,140.0,10.0,0.0,0.0,253.4232545,0.04012871,0.62,1.08
1000506,3499.0,93.0,12.0,0.0,3.0,107.2255793,0.01976148,1.16,1.19
1000508,3439.0,334.0,6.0,0.0,1.0,191.135938,0.04166448,1.03,0.95
1000509,3816.0,305.0,9.0,0.0,1.0,67.270433,0.01371592,0.99,0.91
1000510,3945.0,381.0,13.0,0.0,1.0,23.82325817,0.00482219,1.06,0.87
1000511,3859.0,59.0,11.0,0.0,2.0,15.68244012,0.00455047,1.09,0.95
1000512,3817.0,1183.0,9.0,0.0,1.0,18.41741125,0.00474976,0.97,1.0
1000513,2503.0,15.0,14.0,0.0,1.0,187.0477115,0.03570077,1.15,1.02
1000514,2170.0,195.0,2.0,0.0,1.0,46.268518,0.0114944,0.79,1.05
1000515,4861.0,522.0,11.0,0.0,2.0,55.3783714,0.01516307,1.02,1.01
1000517,1738.0,276.0,8.0,0.0,0.0,104.133011,0.02076146,0.85,0.98
1000518,1269.0,11.0,10.0,0.0,0.0,208.5004278,0.04089965,0.95,0.98
1000519,2306.0,389.0,23.0,0.0,2.0,249.0943226,0.05075806,0.88,0.96
1000521,2349.0,987.0,16.0,0.0,2.0,239.5466587,0.05117082,0.9,0.9
1000522,3502.0,2315.0,7.0,0.0,3.0,233.0048766,0.04404356,0.77,0.84
1000523,2710.0,537.0,12.0,0.0,2.0,34.15692317,0.00683887,0.99,0.89
1000524,1098.0,284.0,4.0,0.0,2.0,14.254333,0.00319704,1.03,1.02
1000525,2454.0,119.0,7.0,0.0,0.0,38.26248125,0.00992105,0.93,0.85
1000526,2972.0,105.0,13.0,0.0,0.0,67.91393875,0.01430354,0.93,1.04
1000527,3354.0,257.0,3.0,0.0,0.0,7.86052262,0.00174309,0.75,1.03
1000528,2164.0,348.0,7.0,0.0,0.0,7.29571975,0.00127197,0.88,0.9
1000529,3682.0,231.0,5.0,0.0,2.0,27.755187,0.00699795,0.94,0.87
1000530,1386.0,190.0,6.0,0.0,2.0,27.64717825,0.0054316,1.01,0.87
1000531,2114.0,104.0,3.0,0.0,0.0,303.2705538,0.06354825,1.03,0.97
1000532,2207.0,871.0,8.0,0.0,3.0,158.4690046,0.01457769,0.87,0.96
1000533,2439.0,240.0,22.0,0.0,1.0,191.2073028,0.0362335,1.0,0.94
1000534,5773.0,767.0,16.0,0.0,2.0,220.3552805,0.03845093,0.98,1.04
1000535,2040.0,215.0,10.0,0.0,1.0,87.5084815,0.02297596,1.4,1.28
1000536,4542.0,790.0,6.0,0.0,1.0,4.90533175,0.00112687,1.13,0.94
1000537,3617.0,140.0,3.0,0.0,1.0,39.17648525,0.01071865,1.07,0.93
1000539,4115.0,311.0,20.0,0.0,1.0,115.6900559,0.02906339,1.05,0.98
1000541,3283.0,495.0,10.0,0.0,1.0,82.52526292,0.0152297,0.97,0.87
1000542,2678.0,240.0,5.0,0.0,1.0,41.70490114,0.01024104,1.21,1.09
1000543,1089.0,607.0,11.0,0.0,3.0,135.5459716,0.02529609,0.92,0.89
1000544,922.0,2.0,11.0,0.0,1.0,66.2098565,0.01411837,1.11,0.91
1000545,2098.0,155.0,20.0,0.0,2.0,48.22596225,0.01130061,1.3,1.04
1000547,4554.0,141.0,9.0,0.0,1.0,195.0649301,0.04331797,1.09,0.93
1000549,3552.0,223.0,16.0,0.0,1.0,102.3067754,0.02315273,1.03,0.83
1000550,3523.0,163.0,11.0,0.0,2.0,25.9801965,0.00715385,1.1,0.91
1000551,1634.0,235.0,11.0,0.0,3.0,205.5490369,0.04066492,1.01,1.14
1000552,3223.0,24.0,9.0,0.0,0.0,25.7340715,0.00622416,0.97,0.93
1000553,3079.0,48.0,4.0,0.0,0.0,30.9796305,0.00820083,0.92,0.93
1000554,5623.0,303.0,12.0,0.0,2.0,23.88088775,0.00629252,1.06,0.85
1000556,6906.0,28.0,20.0,0.0,5.0,65.09897438,0.01585692,0.88,0.92
1000557,3275.0,386.0,9.0,0.0,4.0,54.55746125,0.01530803,0.8,0.89
1000558,3847.0,173.0,2.0,0.0,0.0,9.28600388,0.0023382,0.9,0.98
1000559,1009.0,141.0,13.0,0.0,4.0,401.0881468,0.08965467,0.78,0.94
1000560,2783.0,539.0,4.0,0.0,0.0,53.28001058,0.01228795,0.83,0.87
1000561,4319.0,379.0,20.0,0.0,3.0,171.0414852,0.03022006,0.79,0.93
1000562,3813.0,121.0,6.0,0.0,2.0,28.201026,0.00641124,0.73,1.03
1000563,1832.0,48.0,36.0,0.0,2.0,92.23470458,0.02373837,0.98,1.0
1000564,2975.0,100.0,12.0,0.0,0.0,76.4148285,0.01333033,0.86,0.94
1000565,2909.0,303.0,10.0,0.0,4.0,3.989654,0.00086518,1.09,0.91
1000566,3350.0,150.0,17.0,0.0,8.0,302.7167085,0.07114208,0.88,0.88
1000567,3953.0,128.0,24.0,0.0,2.0,38.72816725,0.009467,1.31,1.08
1000568,2441.0,657.0,10.0,0.0,1.0,35.38630525,0.00804082,1.35,1.16
1000569,3027.0,778.0,8.0,0.0,0.0,83.22537075,0.01994947,0.85,0.86
1000570,3447.0,9.0,5.0,0.0,2.0,85.301829,0.02531617,0.86,0.93
1000571,4238.0,40.0,12.0,0.0,9.0,48.5999995,0.01332262,0.82,0.88
1000573,2063.0,554.0,12.0,0.0,2.0,125.8698583,0.03309609,0.91,0.93
1000574,444.0,271.0,7.0,0.0,2.0,194.991581,0.03723629,0.92,0.99
1000575,1114.0,9.0,5.0,0.0,2.0,246.5177195,0.04816382,0.86,0.92
1000576,1466.0,1086.0,4.0,0.0,0.0,114.1387308,0.01194596,0.94,1.01
1000577,2139.0,1120.0,13.0,0.0,1.0,155.4744074,0.03273413,0.88,1.0
1000578,2839.0,925.0,11.0,0.0,1.0,100.6941523,0.02058917,1.07,1.03
1000579,2036.0,203.0,2.0,0.0,0.0,237.2747818,0.05740885,0.79,0.99
1000580,3012.0,201.0,26.0,1.0,3.0,34.751685,0.00852305,0.95,0.87
1000582,4517.0,149.0,13.0,0.0,0.0,54.34180575,0.01506649,1.01,0.91
1000583,4017.0,413.0,8.0,0.0,2.0,31.01628338,0.00717565,0.87,0.77
1000585,3287.0,69.0,12.0,0.0,2.0,184.2901159,0.03894887,0.98,0.88
1000586,2154.0,16.0,2.0,0.0,1.0,68.07816662,0.01535886,1.03,1.05
1000587,2773.0,519.0,4.0,0.0,0.0,161.4824083,0.0292939,0.88,0.84
1000588,1534.0,10.0,22.0,0.0,1.0,37.88235333,0.00908682,1.04,0.91
1000589,2393.0,860.0,10.0,0.0,2.0,173.8633627,0.03321268,0.99,1.06
1000590,2440.0,782.0,6.0,0.0,3.0,36.419202,0.00770967,0.84,0.94
1000591,4408.0,239.0,19.0,0.0,2.0,50.58494167,0.01207224,0.9,0.93
1000592,2889.0,735.0,20.0,0.0,2.0,52.85980767,0.01242534,1.11,0.94
1000593,3832.0,360.0,5.0,0.0,0.0,26.2236225,0.005882,0.85,0.93
1000594,2239.0,163.0,18.0,0.0,6.0,269.4269948,0.06052991,0.92,0.93
1000595,1104.0,735.0,10.0,0.0,3.0,47.96878975,0.01034225,1.14,1.05
1000596,7357.0,215.0,19.0,0.0,4.0,175.5227791,0.04253442,0.94,1.06
1000597,2795.0,1307.0,18.0,0.0,3.0,412.3910574,0.09012785,1.11,1.07
1000598,5841.0,315.0,16.0,0.0,5.0,56.4481475,0.01262306,0.81,1.01
1000599,2201.0,4.0,42.0,0.0,2.0,55.87478325,0.01450701,1.15,0.95
1000600,2519.0,45.0,34.0,0.0,4.0,81.72530942,0.01943961,1.14,1.07
1000601,4951.0,177.0,10.0,0.0,3.0,0.0,0.0,1.07,1.08
1000603,3286.0,272.0,12.0,0.0,0.0,55.15297283,0.01376891,0.89,0.92
1000604,3416.0,503.0,14.0,0.0,4.0,112.5979273,0.0261869,0.95,0.91
1000605,4002.0,1174.0,14.0,0.0,2.0,33.10283108,0.00784757,0.97,0.95
1000606,3186.0,804.0,17.0,0.0,3.0,67.388463,0.01654693,0.91,0.89
1000607,2333.0,478.0,4.0,0.0,1.0,478.5433299,0.11174072,0.77,1.04
1000608,3889.0,1606.0,14.0,0.0,5.0,167.9386501,0.0385342,0.92,0.99
1000609,5282.0,43.0,7.0,0.0,0.0,16.897798,0.00308426,0.96,1.04
1000610,5849.0,870.0,16.0,0.0,7.0,66.18045633,0.01529181,0.9,0.93
1000611,3524.0,191.0,21.0,0.0,5.0,116.2895439,0.02272514,1.23,1.17
1000612,2232.0,52.0,7.0,0.0,2.0,61.12866975,0.01529811,1.24,0.94
1000613,3697.0,130.0,16.0,0.0,6.0,131.3198594,0.03019256,1.13,1.08
1000614,2276.0,837.0,21.0,1.0,3.0,221.9165832,0.04689456,1.14,1.06
1000615,2383.0,487.0,19.0,0.0,3.0,97.946688,0.02443463,1.02,1.02
1000616,3121.0,260.0,19.0,0.0,6.0,213.6926424,0.04725945,1.11,0.9
1000617,3649.0,149.0,11.0,0.0,3.0,22.98609488,0.00582424,1.05,1.09
1000618,2002.0,54.0,11.0,0.0,5.0,71.1894215,0.01653214,1.03,0.82
1000619,3107.0,287.0,14.0,0.0,4.0,41.26781442,0.00972811,1.13,0.89
1000620,2100.0,915.0,20.0,0.0,5.0,176.5512629,0.04158455,0.97,1.04
1000621,2635.0,214.0,14.0,0.0,5.0,52.99904138,0.01465377,1.04,1.01
1000622,2604.0,241.0,10.0,0.0,5.0,13.8198166,0.00290768,0.93,1.0
1000623,4443.0,210.0,10.0,0.0,1.0,4.38197988,0.00106101,0.81,1.15
1000624,3217.0,221.0,8.0,0.0,4.0,4.50135075,0.00124081,1.0,0.91
1000625,2024.0,292.0,12.0,0.0,1.0,122.4126695,0.03208437,0.98,1.09
1000626,1019.0,25.0,9.0,0.0,1.0,6.629913,0.00143553,0.99,0.93
1000627,2149.0,197.0,4.0,0.0,0.0,0.0,0.0,1.0,0.84
1000628,2204.0,36.0,6.0,0.0,0.0,7.85085975,0.00098866,1.13,0.99
1000630,1973.0,21.0,6.0,0.0,0.0,12.7458265,0.00240143,1.02,0.83
1000631,2804.0,168.0,8.0,0.0,0.0,10.39391033,0.00156128,1.09,0.91
1000632,6422.0,140.0,30.0,1.0,4.0,16.90506858,0.00339485,1.15,0.95
1000633,880.0,10.0,7.0,0.0,2.0,205.2704332,0.03988391,1.09,0.94
1000634,3336.0,3163.0,19.0,0.0,4.0,51.7359945,0.01073559,0.99,0.98
1000635,1216.0,563.0,5.0,0.0,0.0,8.30631325,0.00060003,1.17,1.0
1000636,916.0,806.0,2.0,0.0,2.0,3.17540475,0.00047214,1.03,1.07
1000637,754.0,192.0,22.0,0.0,2.0,290.276097,0.07432157,1.1,1.03
1000639,1296.0,269.0,19.0,0.0,0.0,410.1699816,0.09540535,1.04,0.95
1000640,2350.0,97.0,8.0,0.0,1.0,24.36497883,0.004927,1.18,0.84
1000641,1589.0,114.0,15.0,0.0,2.0,50.84202475,0.01018046,1.11,1.03
1000642,1367.0,388.0,3.0,0.0,1.0,41.71351483,0.0100464,0.96,1.0
1000643,4546.0,7234.0,12.0,0.0,0.0,154.6313326,0.03299012,0.61,0.98
1000644,1525.0,1101.0,36.0,0.0,9.0,834.3426813,0.16926964,0.9,1.03
1000645,2718.0,27.0,11.0,0.0,5.0,84.12928075,0.02107396,0.82,0.92
1000646,1585.0,182.0,9.0,0.0,4.0,74.659183,0.01707587,1.0,1.08
1000648,2758.0,1067.0,5.0,0.0,1.0,50.03249338,0.01232337,0.79,0.99
1000650,2215.0,210.0,18.0,0.0,3.0,89.82039987,0.01907977,1.05,0.97
1000652,1581.0,89.0,14.0,0.0,7.0,23.894975,0.00536665,0.94,0.98
1000653,1213.0,1508.0,24.0,0.0,3.0,122.1146779,0.02452519,0.88,0.96
1000654,980.0,2351.0,7.0,0.0,5.0,16.620889,0.00391507,1.09,1.02
1000655,3259.0,592.0,13.0,0.0,8.0,50.66175675,0.00796478,1.0,0.97
1000656,1778.0,21.0,4.0,0.0,1.0,8.1722015,0.00181356,1.15,0.87
1000657,2112.0,70.0,2.0,0.0,0.0,32.67848675,0.00768903,1.1,1.16
1000658,4425.0,205.0,6.0,0.0,0.0,18.10182375,0.00387669,1.04,0.95
1000659,2212.0,9.0,12.0,0.0,4.0,4.72092288,0.00065979,0.95,0.85
1000660,1985.0,715.0,27.0,0.0,3.0,167.8492868,0.0310782,1.22,0.93
1000661,2588.0,53.0,21.0,0.0,1.0,50.44449962,0.0114848,1.0,0.9
1000662,2412.0,93.0,14.0,0.0,2.0,5.7730215,0.00140475,0.94,1.0
1000663,2491.0,114.0,8.0,0.0,1.0,59.981443,0.01588456,1.07,1.02
1000664,2698.0,2.0,11.0,0.0,1.0,67.00238388,0.01504122,1.05,1.07
1000666,669.0,93.0,8.0,0.0,1.0,51.05112675,0.00580141,0.94,0.99
1000667,3156.0,162.0,9.0,0.0,1.0,2.93227275,0.0,1.0,0.82
1000668,1271.0,1095.0,11.0,0.0,5.0,26.285691,0.00729875,1.03,1.17
1000669,1594.0,145.0,14.0,0.0,4.0,8.806723,0.00234003,0.93,1.04
1000670,1124.0,1863.0,3.0,0.0,1.0,70.71008088,0.01345556,0.95,1.05
1000671,3345.0,501.0,13.0,0.0,1.0,76.372724,0.01539067,0.86,0.92
1000672,620.0,18.0,17.0,0.0,4.0,23.31718525,0.00477275,1.01,0.91
1000673,2299.0,656.0,23.0,0.0,4.0,59.72812912,0.0119161,1.07,0.96
1000674,4925.0,537.0,17.0,0.0,5.0,94.52917308,0.0193857,1.08,0.91
1000675,2003.0,664.0,10.0,0.0,3.0,110.9075089,0.02522687,0.97,0.92
1000676,3575.0,478.0,12.0,0.0,3.0,40.77661062,0.0077466,1.3,1.26
1000677,1982.0,386.0,9.0,0.0,2.0,10.7694735,0.00185344,1.15,1.14
1000679,1620.0,2941.0,13.0,0.0,3.0,195.9703294,0.03897341,1.02,0.98
1000680,2619.0,751.0,16.0,0.0,0.0,75.49424038,0.01627979,1.2,0.99
1000682,4024.0,687.0,20.0,0.0,2.0,98.78614325,0.01949121,0.99,1.0
1000683,2010.0,196.0,5.0,0.0,1.0,5.95962,0.00138461,1.06,0.96
1000684,282.0,697.0,16.0,0.0,4.0,2.162601,0.00045006,1.04,1.08
1000685,149.0,1545.0,3.0,0.0,3.0,47.45667575,0.009591,0.97,1.51
1000686,163.0,323.0,3.0,0.0,2.0,48.10090725,0.00681182,0.9,0.97
1000687,2430.0,1675.0,19.0,0.0,2.0,244.630472,0.05761645,1.49,1.13
1000688,866.0,4319.0,10.0,0.0,0.0,251.2566658,0.04998651,0.85,1.03
1000689,1368.0,3971.0,13.0,0.0,2.0,246.0267313,0.05162716,0.85,0.91
1000690,1618.0,172.0,17.0,0.0,3.0,68.940264,0.01532738,0.89,1.01
1000691,2070.0,4479.0,24.0,1.0,2.0,141.6579724,0.02561927,1.04,0.97
1000693,2034.0,1681.0,33.0,1.0,5.0,353.3494198,0.07583293,0.74,0.84
1000694,2496.0,1043.0,8.0,0.0,2.0,9.152146,0.00175418,1.24,0.88
1000695,2892.0,188.0,8.0,0.0,2.0,52.44765575,0.01171026,1.08,0.96
1000696,2420.0,25.0,11.0,0.0,6.0,53.34211575,0.00956124,1.26,1.01
1000697,1097.0,9.0,7.0,0.0,2.0,4.01453933,0.0009699,1.11,0.81
1000698,3110.0,1839.0,16.0,0.0,3.0,802.9352066,0.16205916,1.3,1.0
1000700,384.0,1709.0,7.0,0.0,1.0,11.620328,0.0025513,1.31,1.21
