,T_remainpop,T_commuterpop,commercial_facility_count,subwayst_count,busst_count,분기당_매출_금액,2340대_매출금액,영업기간/서울평균,폐업기간/서울평균
1000773,2862.0,16249.0,12.75,0.0,2.75,124.8604746,0.03191193,1.05,0.99
1000774,2947.0,1238.0,9.75,0.0,3.5,118.4305735,0.02715038,0.8,1.17
1000775,350.0,223.0,22.5,0.25,4.25,123.0071621,0.02377521,1.54,1.27
1000777,2300.0,260.0,6.25,0.0,1.0,22.84995188,0.00508288,1.0,1.16
1000778,2511.0,77.0,8.0,0.0,0.25,641.6750478,0.1046483,0.91,1.16
1000779,1982.0,110.0,6.75,0.0,3.5,124.2291431,0.03096378,0.85,0.93
1000780,4485.0,1482.0,5.0,0.0,1.0,57.08950845,0.00892489,0.76,1.05
1000781,1339.0,109.0,7.25,0.0,0.25,444.1112048,0.12759224,0.8,0.99
1000782,3044.0,122.0,11.75,0.0,0.0,26.27316875,0.00506879,1.06,1.02
1000783,2734.0,140.0,17.0,0.0,3.75,142.5453626,0.02842717,0.78,0.86
1000785,4179.0,194.0,9.0,0.0,1.25,43.70490586,0.01072509,0.89,1.05
1000786,8573.0,228.0,19.5,0.0,7.0,3.0876925,0.00093032,1.11,0.91
1000788,5165.0,431.0,3.75,0.0,0.0,80.69031114,0.02072955,0.81,1.04
1000790,3180.0,120.0,8.25,0.0,0.0,110.8604909,0.01985494,1.11,1.05
1000791,2451.0,47.0,12.25,0.0,1.75,19.71192225,0.00376445,1.12,1.13
1000792,1833.0,2179.0,5.75,0.0,2.0,53.0162925,0.01497881,0.87,0.84
1000793,2314.0,217.0,10.0,0.0,5.5,65.47655725,0.01182084,0.96,0.95
1000795,3541.0,418.0,18.25,0.0,2.5,83.052791,0.02029548,1.08,0.98
1000796,3379.0,788.0,17.5,0.0,4.25,261.0944369,0.05395736,0.99,0.9
1000797,3714.0,347.0,13.0,0.0,2.0,14.10664662,0.00223922,0.95,0.9
1000798,2624.0,450.0,9.25,0.0,2.25,0.57532933,0.00011355,1.02,0.95
1000799,1765.0,126.0,7.25,0.0,2.0,95.92524675,0.02734553,0.61,0.95
1000800,1575.0,404.0,20.75,0.0,4.0,64.78552392,0.01741127,1.0,0.99
1000801,2815.0,568.0,9.5,0.0,2.0,126.6983158,0.02653115,1.08,1.14
1000802,1627.0,372.0,13.0,0.0,0.0,125.1616823,0.02462428,1.08,1.13
1000803,1921.0,117.0,4.5,0.0,0.0,27.29170175,0.00612269,0.93,0.91
1000804,1759.0,227.0,7.75,0.0,0.0,53.60271288,0.0134528,0.93,1.08
1000806,1780.0,80.0,10.75,0.0,4.0,121.9387323,0.03359069,0.79,0.86
1000807,4604.0,309.0,6.75,0.0,4.5,33.655514,0.00659639,1.05,1.04
1000809,1374.0,16.0,9.5,0.0,2.0,193.3768442,0.0436188,1.02,0.95
1000812,4033.0,211.0,10.75,0.0,3.0,70.12676033,0.01185188,0.86,0.93
1000813,3996.0,116.0,9.5,0.0,3.75,65.43444275,0.01725173,0.82,1.12
1000814,3100.0,251.0,10.75,0.0,0.0,50.40843125,0.01428297,0.85,1.02
1000815,4331.0,669.0,11.75,0.0,0.0,104.6292459,0.03134035,0.9,0.97
1000816,4554.0,284.0,5.25,0.0,1.75,43.76913567,0.01233295,0.84,0.96
1000817,2951.0,442.0,15.25,0.0,2.5,87.0956485,0.01517669,1.13,1.04
1000818,3866.0,147.0,9.25,0.0,2.75,24.63208825,0.00526019,0.97,1.05
1000820,1672.0,113.0,19.25,0.0,3.0,107.8287111,0.02576262,0.81,0.83
1000821,2021.0,228.0,5.25,0.0,0.0,82.3179115,0.02165197,0.91,0.92
1000823,2726.0,180.0,13.75,0.0,2.0,109.5168111,0.02248731,0.83,0.94
1000825,1382.0,44.0,5.5,0.0,1.25,107.998462,0.02527181,0.88,0.88
1000826,2890.0,115.0,11.0,0.0,6.0,7.8061015,0.00162714,1.11,1.05
1000827,835.0,326.0,26.75,1.0,1.5,178.8096714,0.04275245,0.94,0.87
1000828,1840.0,201.0,5.0,0.0,0.0,71.27138475,0.01570538,0.84,0.83
1000829,1693.0,397.0,9.25,0.0,2.5,111.0219094,0.0211186,1.1,0.94
1000830,1941.0,179.0,12.0,0.0,2.0,77.03582029,0.01991518,1.18,0.95
1000831,4273.0,921.0,13.0,0.0,4.0,18.655413,0.00410732,1.09,0.91
1000833,1957.0,222.0,11.0,0.0,1.0,5.640633,0.00123896,0.88,0.9
1000834,3495.0,404.0,19.5,0.0,2.0,435.8471972,0.12130616,0.99,0.93
1000835,4051.0,167.0,12.25,0.0,2.0,53.89445675,0.01413269,0.94,1.07
1000836,3282.0,250.0,10.5,0.0,1.0,45.5337135,0.01324205,0.86,0.95
1000837,4856.0,557.0,8.5,0.0,0.5,263.9132229,0.07171831,0.9,0.9
1000838,2909.0,186.0,8.75,0.0,0.25,118.838316,0.03231163,0.97,1.04
1000839,2774.0,1218.0,30.5,0.0,3.0,586.8018967,0.14524366,0.91,0.9
1000844,1038.0,2897.0,2.25,0.0,0.0,383.4146726,0.07403734,1.1,1.0
1000845,2627.0,1734.0,5.5,0.0,0.0,308.6009543,0.05899807,1.03,0.88
1000846,3544.0,1850.0,5.0,0.0,0.0,415.5761638,0.07222206,0.97,0.98
1000847,1948.0,5479.0,23.0,0.0,3.25,383.4976644,0.07929709,0.97,0.93
1000848,1689.0,2386.0,9.25,0.0,4.0,235.8729664,0.03837528,1.23,1.12
1000849,2415.0,1477.0,12.5,0.0,4.0,478.3991966,0.10672977,1.18,0.97
1000850,1518.0,1451.0,4.75,0.0,0.0,344.9413083,0.07521927,1.05,0.88
1000851,3092.0,1227.0,7.25,0.0,3.5,247.820591,0.05400694,1.12,0.99
1000852,1740.0,2808.0,5.25,0.0,3.0,703.89917,0.11181334,1.04,1.02
1000853,1352.0,1237.0,9.0,0.0,2.75,56.18278612,0.01301478,1.23,0.95
1000854,3354.0,2565.0,8.75,0.0,0.5,40.06906255,0.00904601,1.05,1.08
1000855,1713.0,1227.0,11.5,0.0,1.0,936.7342536,0.17669426,0.83,0.89
1000856,3259.0,2158.0,10.5,0.0,1.25,138.417409,0.0350231,1.15,1.04
1000857,1980.0,1276.0,1.25,0.0,0.25,79.31946012,0.01802646,1.04,0.91
1000858,1209.0,959.0,5.5,0.0,0.0,235.8199731,0.06024743,0.9,0.97
1000859,1469.0,3582.0,14.25,0.0,4.75,425.7178961,0.09318016,1.06,0.98
1000860,2773.0,2648.0,3.75,0.0,0.0,216.7007331,0.0479459,1.07,0.87
1000861,1502.0,538.0,9.5,0.0,1.75,299.3888703,0.04925055,1.11,0.94
1000862,1666.0,873.0,7.25,0.0,1.75,47.91722943,0.01117985,0.97,1.0
1000863,1439.0,1137.0,24.0,0.0,7.0,367.7536173,0.05937487,1.07,0.98
1000864,993.0,861.0,17.0,0.0,3.0,301.9799275,0.0630914,0.95,0.99
1000865,1059.0,1939.0,4.0,0.0,0.75,215.2709466,0.04487073,0.98,0.96
1000866,1556.0,1697.0,12.25,0.0,2.25,1328.452987,0.22626801,0.94,0.96
1000867,187.0,509.0,12.75,0.0,3.0,484.7736368,0.10544795,1.1,1.05
1000869,2087.0,467.0,4.5,0.0,0.0,2.430984,0.00033436,1.23,1.07
1000870,2266.0,2098.0,21.0,0.0,3.0,344.5575936,0.07114679,1.08,1.04
1000871,1206.0,2073.0,22.75,0.0,5.75,550.1961894,0.10906222,1.08,1.1
1000872,3385.0,847.0,9.75,0.0,2.0,128.7135076,0.03383223,0.96,1.0
1000873,1800.0,829.0,6.25,0.0,2.0,341.8645518,0.0531321,1.05,1.0
1000875,2532.0,1192.0,4.5,0.0,0.0,145.2957198,0.02478651,1.02,0.97
1000876,2027.0,1128.0,1.5,0.0,0.0,67.31743225,0.01394257,1.07,0.97
1000877,2741.0,834.0,4.0,0.0,0.0,75.90102075,0.02104347,0.88,0.9
1000878,3928.0,164.0,1.0,0.0,0.0,42.26469714,0.01033797,0.89,0.91
1000879,3837.0,1446.0,3.5,0.0,1.0,80.03476625,0.02180935,0.9,0.93
1000880,4680.0,1492.0,1.75,0.0,0.0,93.52591862,0.01723286,1.01,0.9
1000881,1883.0,2710.0,4.5,0.0,0.0,130.1325105,0.0256687,0.89,0.94
1000882,1550.0,1015.0,4.5,0.0,1.0,213.4475892,0.02397962,1.18,0.99
1000883,2201.0,3428.0,16.0,0.0,3.0,157.6733721,0.0286467,0.82,0.9
1000884,2792.0,7153.0,9.5,0.0,0.5,102.0563543,0.02388067,0.91,0.95
1000885,2670.0,21671.0,11.75,0.0,2.75,162.0527126,0.02945833,1.21,0.95
1000886,1405.0,218.0,6.0,0.0,0.0,77.43977325,0.01800523,0.85,0.82
1000887,1217.0,5070.0,7.75,0.0,1.0,204.4951626,0.04353549,0.99,1.02
1000888,1832.0,1433.0,1.75,0.0,0.0,95.169097,0.0171124,1.06,0.9
1000889,3624.0,961.0,12.25,0.0,4.0,28.8282865,0.00568558,1.11,0.96
1000890,2353.0,647.0,7.0,0.0,2.0,128.421041,0.01902747,1.15,0.9
1000891,2067.0,589.0,5.0,0.0,4.5,34.34667962,0.0062752,1.03,0.99
1000892,101.0,103.0,11.0,0.0,0.0,314.2847776,0.05351019,1.07,0.98
1000893,2864.0,691.0,9.75,0.0,1.25,10.30337888,0.00197158,0.94,0.94
1000894,2094.0,1488.0,6.75,0.0,0.25,72.04729391,0.01392325,0.86,0.85
1000895,1559.0,454.0,5.25,0.0,0.0,205.5616526,0.04105653,1.03,0.9
1000896,3252.0,2866.0,14.5,0.0,2.0,117.5357159,0.02264397,0.88,0.9
1000897,2048.0,162.0,2.25,0.0,0.0,0.0,0.0,0.91,0.79
1000898,1335.0,3565.0,2.25,0.0,0.0,176.2515386,0.03893676,0.88,1.04
1000899,400.0,109.0,2.75,0.0,0.0,239.0403032,0.06459693,0.77,0.8
1000900,1220.0,17916.0,12.0,0.0,3.75,1509.697108,0.27507873,1.05,0.98
1000901,74.0,2736.0,8.25,0.0,3.75,354.9123029,0.0670812,1.0,0.91
1000902,2655.0,2139.0,4.5,0.0,1.0,295.4457914,0.04405835,1.02,0.91
1000903,3508.0,1081.0,3.25,0.0,0.0,54.61824543,0.01330696,1.16,0.95
1000904,5822.0,7206.0,20.75,0.0,4.0,157.3756699,0.02959094,1.01,0.87
1000905,655.0,123.0,1.0,0.0,0.0,354.8975837,0.09609847,0.63,0.86
1000906,1501.0,425.0,2.5,0.0,0.0,137.8517367,0.03172214,0.69,0.89
1000907,886.0,3153.0,8.75,0.0,1.75,193.1590579,0.03851487,0.89,0.94
1000908,983.0,1043.0,2.25,0.0,0.0,82.38045975,0.01709662,0.77,0.92
1000909,2223.0,2685.0,0.0,0.0,0.0,3.25996433,0.00086544,0.79,1.02
1000910,896.0,3094.0,14.5,0.0,1.0,159.8132248,0.03154711,0.85,0.9
1000911,1944.0,1284.0,0.0,0.0,0.0,260.883809,0.03981186,0.77,0.9
1000912,2224.0,2837.0,3.25,0.0,0.0,5.5760245,0.00095499,0.92,1.03
1000913,1251.0,1860.0,9.75,0.0,3.0,448.9284672,0.09951609,0.62,0.87
1000914,3242.0,2978.0,16.0,0.0,1.25,169.8893556,0.03892447,0.89,0.92
1000915,1594.0,638.0,4.75,0.0,1.0,55.709732,0.01605206,0.95,0.84
1000916,1513.0,1265.0,2.25,0.0,0.0,132.6286473,0.02682521,0.86,0.88
1000917,2804.0,839.0,8.0,0.0,0.0,206.4338283,0.0487388,0.88,0.91
1000918,1262.0,190.0,4.5,0.0,1.0,51.2751095,0.00966787,0.79,0.95
1000919,1716.0,3231.0,5.75,0.0,0.0,165.248823,0.03182733,0.86,0.92
1000920,4254.0,1079.0,11.25,0.0,1.0,57.73237493,0.01038576,0.86,0.88
1000921,2621.0,2957.0,3.25,0.0,1.0,17.106114,0.00325174,0.91,0.87
1000922,3340.0,2064.0,5.0,0.0,2.0,44.43736964,0.00847875,0.78,0.86
1000923,2504.0,1814.0,7.25,0.0,2.0,42.709469,0.00854464,0.85,0.82
1000924,835.0,2263.0,7.25,0.0,1.0,231.299877,0.05082209,0.86,0.88
1000925,2024.0,1305.0,17.25,0.0,2.75,208.4170104,0.03506212,0.87,1.07
1000926,1542.0,739.0,4.0,0.0,0.0,130.5471323,0.02828495,0.61,0.81
1000927,1996.0,1123.0,7.75,0.0,1.25,296.5676551,0.06101798,0.8,0.86
1000928,1623.0,466.0,17.75,0.0,3.75,73.68056933,0.01429388,1.11,1.15
1000929,996.0,1937.0,4.0,0.0,0.0,415.199087,0.095423,0.82,0.74
1000930,3454.0,5810.0,22.5,0.0,4.0,473.8330433,0.08162231,0.83,0.86
1000931,2640.0,9367.0,17.5,1.0,3.0,246.9781965,0.04978637,1.0,1.1
1000932,1408.0,1175.0,7.5,0.0,1.0,349.1753369,0.0752653,1.01,0.97
1000933,2324.0,513.0,13.75,0.0,5.75,147.8040191,0.03526212,1.03,1.0
1000934,3267.0,590.0,9.25,0.0,4.25,82.02617542,0.01669266,0.97,0.95
1000935,407.0,1637.0,9.75,0.0,0.0,884.0697635,0.16076703,0.81,0.91
1000936,1459.0,1862.0,6.25,0.0,1.0,363.2411148,0.08017206,0.81,0.95
1000937,1026.0,2421.0,17.75,1.75,0.75,392.9807593,0.09064743,0.95,0.97
1000938,1601.0,1447.0,6.25,0.0,0.0,69.608531,0.01831816,0.79,0.9
1000939,2516.0,1851.0,15.25,0.0,1.0,90.50097973,0.01802509,1.0,1.06
1000940,3206.0,503.0,25.5,0.0,2.0,350.3528146,0.05916414,1.01,1.05
1000941,2967.0,2463.0,26.5,0.0,1.75,259.7910898,0.05124538,0.94,0.96
1000942,3820.0,417.0,19.5,0.0,1.25,20.87886533,0.00429516,1.09,0.97
1000943,2451.0,483.0,4.0,0.0,0.0,275.6840418,0.0599885,0.78,0.77
1000944,6718.0,1371.0,25.75,0.0,3.25,145.3208246,0.03432811,0.91,0.95
1000945,6177.0,1708.0,20.25,0.0,2.0,148.3265038,0.034216,0.98,0.9
1000946,6250.0,725.0,16.5,0.0,2.75,95.35516442,0.02300858,0.94,0.98
1000947,6125.0,921.0,4.0,0.0,0.0,202.0123505,0.05255331,0.67,0.79
1000948,7714.0,1779.0,11.0,0.0,1.0,52.10588425,0.00927893,0.96,0.95
1000949,3366.0,566.0,8.25,0.0,1.75,46.40847075,0.00902191,0.91,0.9
1000950,4079.0,590.0,4.75,0.0,0.0,33.96966875,0.00864034,0.79,0.91
1000951,4552.0,1349.0,8.0,0.0,2.25,265.9899949,0.07100265,0.8,0.87
1000952,3232.0,665.0,13.0,0.0,0.0,84.271607,0.01620363,0.96,0.93
1000953,8390.0,1209.0,6.5,0.0,1.0,108.3372964,0.02919822,0.95,0.95
1000954,6507.0,1420.0,33.0,0.75,4.0,404.2274633,0.10205793,0.95,0.89
1000955,4714.0,1850.0,12.25,0.75,2.0,48.27542686,0.00826308,0.91,0.91
1000956,5222.0,1295.0,9.0,0.0,3.0,96.31703575,0.02123662,0.91,0.94
1000957,3357.0,2096.0,15.75,0.0,4.0,150.962189,0.0358862,1.03,0.9
1000958,2573.0,2240.0,19.25,0.0,2.5,217.8764575,0.04956417,0.77,0.83
1000959,1499.0,3230.0,8.75,0.0,0.25,240.9057943,0.05619771,0.95,0.86
1000960,2667.0,1212.0,16.0,0.0,3.75,58.94619342,0.01097819,1.03,0.91
1000961,1532.0,1999.0,15.0,0.75,0.0,347.3934949,0.06907558,0.84,0.95
1000962,2609.0,245.0,26.5,0.0,1.0,478.4455598,0.09466022,0.97,0.96
1000963,4635.0,1427.0,13.75,0.0,1.75,200.3153374,0.04678865,0.95,0.95
1000964,3007.0,1133.0,5.5,0.0,2.0,265.6321563,0.05704248,0.96,0.83
1000965,2732.0,711.0,15.75,0.0,2.0,86.7350762,0.01977308,0.98,0.93
1000966,1842.0,84.0,8.25,0.0,0.0,6.045063,0.00121401,1.21,0.98
1000967,4005.0,1092.0,11.5,0.0,1.0,295.905504,0.04677119,0.99,0.9
1000968,2081.0,738.0,20.0,0.0,3.0,177.0750764,0.03945304,0.91,0.96
1000969,1493.0,143.0,0.0,0.0,0.0,130.6875645,0.03185499,0.99,1.11
1000970,1553.0,137.0,8.0,0.0,2.5,1.3032855,0.00019392,0.77,0.87
1000971,2542.0,32.0,5.25,0.0,0.75,16.023218,0.00071821,0.91,0.92
1000972,5239.0,442.0,11.5,0.0,1.0,92.23522675,0.02420227,0.8,0.85
1000973,4180.0,87.0,10.75,0.0,1.0,40.3033175,0.0098644,1.09,1.02
1000974,2359.0,297.0,12.0,0.0,4.25,74.25564858,0.01398135,0.9,0.9
1000975,1560.0,108.0,8.25,0.0,4.5,15.0,0.0038136,1.02,1.01
1000976,2759.0,635.0,7.25,0.0,3.0,23.22859691,0.00436981,0.84,1.0
1000977,2723.0,302.0,14.25,0.0,4.75,194.3967538,0.03759861,1.01,0.93
1000978,3856.0,432.0,9.5,0.0,1.0,82.51466938,0.01754722,0.98,0.84
1000979,3136.0,232.0,9.25,0.0,0.0,200.6297099,0.04020407,0.89,0.93
1000980,2895.0,302.0,15.75,0.0,1.0,209.1110468,0.03961455,0.87,0.88
1000981,1903.0,271.0,33.5,1.0,4.0,284.3471097,0.06273718,1.03,0.98
1000982,1201.0,172.0,12.0,0.0,1.0,50.65013462,0.01156151,0.91,1.0
1000983,3531.0,1005.0,21.25,0.0,6.25,190.0779832,0.04079433,1.0,0.91
1000984,4480.0,5508.0,7.75,0.0,1.0,115.8335089,0.02943543,1.01,0.97
1000985,6882.0,112.0,8.5,0.0,0.0,51.60878612,0.01258607,0.94,0.88
1000986,4752.0,677.0,19.5,0.0,5.25,40.86280512,0.00945143,0.91,0.79
1000987,1444.0,75.0,5.0,0.0,0.0,136.6453029,0.03162593,0.74,0.83
1000988,4284.0,435.0,5.75,0.0,1.0,62.32394307,0.01297792,0.83,0.82
1000989,4711.0,189.0,5.75,0.0,1.0,107.8152295,0.02592248,0.97,0.95
1000990,4071.0,358.0,10.5,0.0,1.0,41.41478625,0.00601732,0.94,0.84
1000991,3687.0,602.0,9.5,0.0,1.0,87.52417425,0.01570405,1.08,0.89
1000992,3495.0,197.0,8.25,0.0,3.25,25.63814875,0.0054747,1.04,1.0
1000993,1515.0,1847.0,10.5,0.0,1.75,293.6200672,0.05371305,0.97,1.0
1000994,2458.0,184.0,0.0,0.0,0.0,22.5696715,0.00563149,0.91,0.89
1000995,2639.0,210.0,2.75,0.0,1.0,5.723667,0.00077705,1.03,1.05
1000996,1623.0,115.0,8.25,0.0,1.0,25.296501,0.00497646,1.32,1.05
1000997,2203.0,152.0,16.25,0.0,0.25,31.40529583,0.0038237,1.12,1.0
1000998,3195.0,257.0,5.75,0.0,1.0,53.42966255,0.01126768,0.95,0.88
1000999,7642.0,298.0,11.25,0.0,1.0,85.47069,0.02261256,0.87,0.91
1001000,1706.0,131.0,11.0,0.0,0.0,29.32903292,0.00587947,0.97,0.83
1001001,6514.0,574.0,5.5,0.0,0.0,69.8763155,0.01509598,0.84,0.97
1001002,4396.0,761.0,25.75,0.25,0.75,69.15110892,0.01287889,0.88,0.84
1001003,2680.0,286.0,5.0,0.0,0.0,45.93189038,0.00819263,0.84,0.8
1001004,4148.0,303.0,11.25,0.0,2.0,34.82006088,0.00752488,0.96,0.83
1001005,2673.0,371.0,18.75,0.0,2.5,27.9200515,0.0044681,1.08,0.9
1001006,4159.0,239.0,4.5,0.0,2.0,137.9719943,0.02831043,0.85,1.0
1001007,2044.0,486.0,13.5,0.0,2.75,69.28747938,0.01568016,0.93,1.0
1001008,2360.0,177.0,3.25,0.0,1.25,81.91263022,0.02168076,0.97,0.95
1001009,3688.0,420.0,6.75,0.0,2.25,8.6946445,0.0009611,1.14,0.95
1001010,3037.0,128.0,6.25,0.0,0.0,26.258144,0.00542126,0.93,0.79
1001011,1737.0,486.0,69.5,0.0,9.0,857.8758091,0.18533449,1.06,1.05
1001012,1.0,1944.0,2.75,0.0,1.0,89.1301604,0.01246225,0.77,0.85
1001013,1625.0,843.0,6.75,0.0,2.25,509.2793252,0.09951356,1.08,0.95
1001015,1193.0,716.0,48.75,0.0,11.0,485.8699374,0.11207436,0.84,0.89
1001016,1711.0,662.0,23.75,0.0,10.0,227.942083,0.05199788,1.02,0.95
1001017,303.0,1538.0,18.0,1.75,1.75,374.283864,0.09272458,0.98,1.04
1001018,1842.0,7673.0,20.0,0.0,2.0,407.9720826,0.05910991,1.08,0.81
1001019,96.0,192.0,16.5,0.0,4.0,167.7008132,0.02791356,1.09,1.05
1001021,28.0,18317.0,26.25,0.0,10.25,321.1016721,0.06331366,0.84,0.86
1001022,931.0,744.0,33.0,0.0,3.0,1054.200204,0.25282136,0.97,0.97
1001023,667.0,25194.0,57.75,0.25,15.75,1079.485853,0.24360119,0.82,0.95
1001024,932.0,5523.0,29.0,0.25,7.25,564.6992036,0.11676282,0.91,1.03
1001025,7167.0,1502.0,105.25,1.0,6.25,1101.707897,0.2811513,0.92,0.92
1001027,1877.0,22935.0,103.5,1.75,38.5,2918.694887,0.66555334,0.86,0.89
1001028,577.0,57.0,14.25,0.0,3.75,215.1122729,0.05254504,1.06,1.12
1001030,865.0,2634.0,38.0,1.5,6.75,396.2860596,0.05481659,1.03,1.02
1001031,789.0,615.0,28.5,0.0,10.5,995.5892494,0.27856346,0.99,1.11
1001032,1652.0,166.0,21.25,0.0,2.5,597.0879329,0.16928975,0.87,0.91
1001033,1197.0,2033.0,19.25,0.0,4.0,371.8893322,0.07368449,1.32,1.08
1001034,1170.0,1690.0,57.5,1.0,10.0,431.8381551,0.09254251,1.07,1.0
1001035,549.0,5760.0,10.25,0.0,2.75,394.2571508,0.08367375,1.06,0.88
1001036,399.0,88.0,4.5,0.0,1.0,47.917749,0.01070523,0.86,0.78
1001037,1701.0,904.0,49.5,0.0,2.5,331.3940003,0.06621407,0.99,1.02
1001038,121.0,43655.0,78.0,0.0,17.5,2129.528639,0.49939929,0.83,0.86
1001039,2229.0,3012.0,51.0,0.75,3.5,702.5463351,0.1407411,1.13,1.02
1001040,1371.0,77.0,56.25,0.25,3.0,561.1331755,0.1627285,1.05,1.08
1001041,1471.0,12418.0,40.5,1.75,5.75,864.3316313,0.17480338,1.07,1.07
1001042,479.0,3060.0,25.25,0.25,3.0,387.3043453,0.06594427,1.0,1.0
1001043,2035.0,1633.0,59.75,0.5,6.25,85.41759912,0.01689053,1.08,1.05
1001044,1816.0,9025.0,28.75,0.25,6.75,460.3001084,0.07847218,1.08,0.93
1001045,1141.0,327.0,59.5,1.5,4.5,1012.968409,0.2198952,0.99,0.95
1001046,3164.0,332.0,58.75,0.75,3.25,250.2299569,0.06891737,0.98,0.83
1001047,1035.0,4820.0,16.25,0.0,5.0,183.1438286,0.03210476,0.96,0.89
1001048,1913.0,7114.0,29.0,0.0,5.5,1065.100297,0.22101672,0.91,0.9
1001049,2624.0,271.0,45.75,0.0,12.75,149.9127162,0.03191572,1.29,1.03
1001050,2605.0,17722.0,68.75,0.0,7.0,1737.668206,0.30225676,0.96,0.96
1001051,5055.0,2417.0,40.75,0.0,10.0,1627.912984,0.35492715,0.98,1.02
1001052,2352.0,12301.0,31.5,0.0,4.25,943.7805816,0.12760736,0.97,0.89
1001053,513.0,102.0,21.25,0.0,2.0,308.4798155,0.0591267,0.94,0.89
1001054,614.0,1139.0,35.75,0.0,3.75,461.5611939,0.07703182,1.06,1.02
1001055,53.0,1858.0,9.0,1.0,0.25,333.4666434,0.04136076,1.18,1.2
1001056,524.0,5421.0,18.0,0.0,1.25,553.3994479,0.12294681,1.12,0.91
1001057,1739.0,3971.0,64.25,0.25,6.0,471.8329458,0.07781237,0.95,1.01
1001058,2799.0,10667.0,13.0,0.0,2.0,603.6451478,0.12620881,1.0,0.9
1001059,23.0,1005.0,11.0,0.0,2.0,219.3718256,0.04417669,1.26,1.15
1001061,2628.0,374.0,14.25,0.0,4.0,240.3727874,0.04684661,1.17,0.88
1001062,3386.0,25938.0,79.5,1.5,9.0,1729.117868,0.37728408,0.88,0.9
1001063,1427.0,6267.0,56.25,0.0,5.5,1077.72493,0.15240841,1.16,1.19
1001064,1862.0,340.0,6.5,0.0,4.0,198.2139586,0.04928294,0.88,0.91
1001065,88.0,277.0,17.0,0.0,2.0,197.4357205,0.03433658,1.06,1.0
1001066,2502.0,27566.0,95.5,0.25,4.75,1749.177952,0.37845541,0.86,0.86
1001067,4454.0,2297.0,61.75,0.0,9.25,347.4144685,0.09423214,1.08,1.1
1001068,15.0,15650.0,7.25,0.0,1.0,244.3273087,0.04047187,0.89,0.92
1001069,283.0,103.0,5.5,0.0,1.0,156.2888978,0.03015624,0.86,0.91
1001070,355.0,570.0,10.75,0.0,0.0,215.2694544,0.05733237,0.88,0.86
1001071,2019.0,673.0,30.75,0.0,2.0,635.5375406,0.11498588,0.81,0.94
1001072,1194.0,259.0,39.0,0.0,6.75,588.1762607,0.13152853,0.96,0.95
1001073,5614.0,22546.0,64.25,1.0,3.25,2629.210098,0.53607374,0.92,0.88
1001074,2660.0,5179.0,9.75,0.0,6.5,96.77610633,0.02206455,0.99,0.85
1001075,398.0,10137.0,31.5,0.0,1.0,515.1251909,0.11279723,0.99,1.01
1001076,667.0,201.0,13.25,0.0,4.0,973.5399174,0.25749386,0.92,1.1
1001077,1393.0,16454.0,30.75,0.25,1.75,1237.193077,0.24425553,0.86,0.82
1001078,2804.0,9449.0,162.0,0.0,16.0,2539.879117,0.63339327,0.97,0.89
1001080,191.0,168.0,8.5,0.0,0.0,189.3668981,0.05452365,1.17,0.89
1001081,1089.0,19179.0,40.75,0.0,3.25,1721.625428,0.25120856,0.89,0.86
1001082,4194.0,26260.0,84.25,0.0,6.25,2188.038655,0.42548793,0.87,0.88
1001083,571.0,597.0,11.5,0.0,0.0,192.3562583,0.04306196,1.06,0.9
1001084,663.0,21572.0,43.0,1.75,4.0,759.550293,0.14526893,0.97,0.93
1001085,3191.0,19954.0,224.5,1.25,13.0,4426.005773,1.14085698,0.9,0.9
1001087,2149.0,40183.0,57.0,0.0,4.0,1420.902819,0.31828494,0.93,0.84
1001088,1547.0,18695.0,55.25,0.0,7.5,856.8172376,0.15774855,0.85,0.9
1001089,80.0,2277.0,14.25,0.25,2.75,284.6632426,0.07332463,1.06,0.94
1001090,595.0,1162.0,21.75,0.0,1.0,321.8027487,0.0672058,0.79,0.84
1001091,5.0,7062.0,15.5,0.0,4.0,698.6972503,0.13038398,1.13,1.12
1001092,1934.0,2284.0,67.5,0.0,9.0,418.1703431,0.0914031,0.98,0.83
1001093,3124.0,4789.0,102.25,0.0,3.75,1156.549102,0.27771078,0.97,0.93
1001094,644.0,2392.0,11.75,0.0,3.25,187.7962161,0.03731037,0.86,0.84
1001095,3912.0,9009.0,109.0,0.0,6.5,1287.945688,0.29608848,0.87,0.86
1001096,5094.0,1674.0,57.5,2.0,11.75,3144.696232,0.78477385,0.81,0.83
1001098,2126.0,22702.0,28.0,0.0,5.25,531.0724519,0.09553647,0.91,0.91
1001099,679.0,16526.0,51.5,0.0,4.75,2295.601523,0.44257425,1.04,0.97
1001100,68.0,2466.0,9.5,1.0,0.5,81.89095125,0.0190672,0.89,0.97
1001101,3054.0,3758.0,21.0,1.75,2.75,358.8415501,0.08528002,0.9,0.91
1001102,877.0,1691.0,7.5,0.0,1.0,55.9859755,0.01070624,1.18,1.12
1001103,24.0,15904.0,38.5,0.75,9.5,2613.829479,0.58048596,1.14,1.16
1001104,76.0,52277.0,22.75,0.25,7.0,2216.554486,0.58092805,1.02,1.11
1001105,1255.0,436.0,36.25,0.25,6.0,512.3429055,0.13339161,0.91,0.98
1001106,148.0,2510.0,12.5,1.0,0.0,79.75234875,0.01631587,1.04,0.97
1001107,1428.0,6881.0,50.5,0.0,1.0,983.2627896,0.2420111,0.85,0.87
