,T_remainpop,T_commuterpop,commercial_facility_count,subwayst_count,busst_count,분기당_매출_금액,2340대_매출금액,영업기간/서울평균,폐업기간/서울평균
1000365,2983.0,301.0,16.0,0.0,9.0,54.91692188,0.01293473,1.03,0.96
1000366,2049.0,191.0,10.0,0.0,1.0,91.40957208,0.02071339,1.08,1.05
1000369,2006.0,176.0,5.0,0.0,2.0,27.513583,0.00615608,0.98,0.9
1000370,3886.0,342.0,1.0,0.0,1.0,58.21742608,0.01046275,0.95,0.98
1000371,3883.0,116.0,2.0,0.0,0.0,20.50377575,0.00504273,0.91,0.92
1000372,2262.0,223.0,18.0,0.0,6.0,6.87431575,0.00146858,1.0,0.93
1000373,981.0,72.0,5.0,0.0,3.0,255.1262029,0.0591787,0.86,0.87
1000374,3659.0,50.0,9.0,0.0,6.0,54.1219405,0.01032682,1.16,1.02
1000375,3089.0,99.0,14.0,0.0,9.0,110.0873874,0.02469206,1.02,0.93
1000376,2370.0,181.0,8.0,0.0,4.0,105.0021038,0.02249485,1.02,1.06
1000377,2275.0,85.0,5.0,0.0,0.0,117.1547456,0.02772298,0.72,0.87
1000378,1630.0,118.0,4.0,0.0,0.0,43.25209975,0.01089324,1.03,0.94
1000379,3817.0,2379.0,11.0,0.0,6.0,66.5647065,0.01354521,1.1,0.95
1000380,2700.0,420.0,19.0,0.0,12.0,325.2112473,0.07777076,0.85,1.07
1000381,2920.0,293.0,6.0,0.0,5.0,103.6135504,0.01927488,0.83,0.98
1000382,3687.0,24.0,4.0,0.0,1.0,43.27092356,0.00849352,0.9,0.91
1000384,2610.0,282.0,5.0,0.0,2.0,17.13397462,0.00404673,1.03,0.82
1000385,2188.0,107.0,16.0,0.0,6.0,377.2647141,0.08547747,0.97,1.07
1000386,1530.0,796.0,19.0,0.0,1.0,352.6624201,0.07747532,0.86,0.88
1000387,2567.0,394.0,10.0,0.0,4.0,78.02759664,0.01994507,0.91,0.91
1000388,4184.0,445.0,5.0,0.0,2.0,56.06577875,0.01470235,1.05,1.08
1000389,3687.0,60.0,15.0,0.0,8.0,12.08399425,0.0031574,0.94,1.09
1000390,2351.0,166.0,5.0,0.0,3.0,63.63064492,0.01470378,1.08,0.92
1000391,3706.0,36.0,8.0,0.0,2.0,26.5917165,0.00552767,0.82,0.83
1000392,3284.0,83.0,13.0,0.0,9.0,69.08875875,0.01724354,1.2,1.16
1000393,2729.0,967.0,6.0,0.0,4.0,108.2201061,0.02444822,0.89,1.02
1000394,5325.0,168.0,11.0,0.0,1.0,130.5514482,0.0289945,1.07,1.0
1000395,3988.0,457.0,8.0,0.0,6.0,42.84210275,0.00727105,1.04,1.04
1000396,2778.0,16.0,1.0,0.0,0.0,106.4696044,0.02223501,0.88,0.99
1000397,2394.0,23.0,7.0,0.0,1.0,60.18607575,0.01290509,1.35,1.14
1000398,5840.0,14.0,2.0,0.0,1.0,8.091287,0.00249339,0.88,1.07
1000399,3955.0,236.0,5.0,0.0,3.0,63.41403175,0.01504403,0.93,1.01
1000401,4760.0,275.0,18.0,0.0,5.0,46.55471188,0.01094051,1.0,0.94
1000402,2333.0,1122.0,21.0,0.0,4.0,18.79634286,0.0041966,0.83,1.07
1000403,4340.0,340.0,12.0,0.0,8.0,59.91519812,0.01314604,0.84,0.9
1000404,3079.0,62.0,14.0,0.0,3.0,134.0067339,0.03856848,0.86,0.99
1000405,3657.0,702.0,11.0,0.0,3.0,146.9616145,0.04000572,0.9,0.96
1000406,1075.0,342.0,2.0,0.0,1.0,78.63827288,0.02068128,0.89,0.9
1000407,2130.0,25.0,2.0,0.0,0.0,76.94554912,0.0173127,0.95,1.16
1000408,3062.0,155.0,10.0,0.0,6.0,62.65815091,0.01162423,1.11,1.13
1000409,3633.0,109.0,5.0,0.0,4.0,142.4316488,0.0321667,0.86,0.98
1000410,4031.0,242.0,4.0,0.0,1.0,10.73645862,0.00196886,0.76,1.18
1000411,2882.0,44.0,8.0,0.0,3.0,169.5458965,0.03404727,0.85,0.97
1000412,3017.0,367.0,17.0,0.0,1.0,98.10677075,0.01998143,1.21,1.1
1000413,3160.0,491.0,14.0,0.0,4.0,85.989816,0.01628558,1.01,0.98
1000414,1249.0,24.0,13.0,0.0,1.0,0.877001,0.0,1.18,1.22
1000415,2382.0,291.0,6.0,0.0,1.0,157.0151479,0.03956125,0.81,0.94
1000416,3438.0,263.0,2.0,0.0,1.0,34.92688562,0.00926839,0.87,0.88
1000417,1533.0,218.0,7.0,0.0,2.0,27.25553936,0.00286776,1.0,0.94
1000418,1775.0,291.0,14.0,0.0,2.0,144.3543528,0.03623701,1.11,1.01
1000419,1906.0,382.0,3.0,0.0,0.0,104.366562,0.0187097,1.14,1.0
1000420,1916.0,148.0,19.0,0.0,7.0,4.04959725,0.00047563,0.98,1.03
1000421,3015.0,63.0,10.0,0.0,2.0,32.508623,0.0078855,1.21,1.1
1000422,2056.0,73.0,13.0,0.0,3.0,27.79521588,0.00437262,1.14,1.11
1000423,2527.0,204.0,4.0,0.0,2.0,36.15805175,0.00897884,1.06,0.91
1000424,2161.0,748.0,9.0,1.0,8.0,7.44920225,0.00185031,1.07,1.12
1000425,5281.0,260.0,11.0,0.0,4.0,30.522818,0.00861019,0.99,0.99
1000426,2856.0,772.0,4.0,0.0,0.0,51.27831675,0.01164064,1.14,0.93
1000427,2833.0,103.0,3.0,0.0,0.0,5.06492975,0.00119209,1.03,0.98
1000428,2624.0,577.0,11.0,0.0,6.0,60.10923638,0.00870225,1.36,1.17
1000429,5802.0,491.0,7.0,0.0,0.0,38.40214562,0.00854367,0.95,1.21
1000430,4265.0,470.0,11.0,0.0,4.0,48.26523731,0.0125378,0.88,0.86
1000432,4575.0,212.0,7.0,0.0,2.0,26.85944725,0.00360794,0.9,0.77
1000433,1774.0,226.0,15.0,0.0,5.0,173.5054081,0.03569155,1.08,1.01
1000434,5722.0,77.0,3.0,0.0,0.0,0.46715,0.0001489,1.01,1.25
1000435,2765.0,15.0,14.0,0.0,2.0,223.6593052,0.04813629,1.13,1.17
1000436,4321.0,773.0,9.0,0.0,7.0,31.33151,0.00704613,0.93,1.22
1000437,2403.0,387.0,7.0,0.0,1.0,132.3227696,0.03280306,0.8,0.92
1000438,10741.0,95.0,20.0,0.0,8.0,263.7149185,0.06200814,0.97,1.09
1000439,3759.0,421.0,6.0,0.0,1.0,399.9242198,0.06452021,1.25,1.17
1000440,1190.0,334.0,20.0,0.0,5.0,173.1993934,0.04094601,1.32,1.22
1000442,3754.0,332.0,21.0,0.0,4.0,88.7666765,0.01929801,1.03,1.12
1000444,832.0,152.0,14.0,1.0,3.0,24.23810112,0.00453877,1.75,1.55
1000445,3251.0,118.0,3.0,0.0,2.0,113.215744,0.0317308,0.94,1.18
1000446,3863.0,361.0,11.0,0.0,3.0,269.577112,0.06304492,1.02,1.01
1000447,3859.0,163.0,11.0,0.0,3.0,398.9869313,0.09745114,0.89,0.94
1000448,3512.0,237.0,7.0,0.0,1.0,75.32229688,0.01607804,1.17,1.15
1000449,5153.0,444.0,24.0,0.0,5.0,114.5281915,0.02631304,1.08,1.09
1000450,3269.0,188.0,6.0,0.0,3.0,71.7618115,0.01937268,1.23,1.06
1000451,486.0,3015.0,15.0,0.0,4.0,342.8658222,0.06684084,0.84,1.19
1000452,724.0,15729.0,12.0,0.0,4.0,431.4969207,0.07643111,1.1,1.14
1000454,1606.0,360.0,31.0,0.0,4.0,91.61531519,0.02185265,1.11,1.13
1000455,1679.0,11.0,11.0,0.0,0.0,75.44370688,0.02005466,1.23,1.02
1000456,1261.0,76.0,4.0,0.0,1.0,61.5095885,0.01552516,0.98,1.44
1000457,3052.0,113.0,6.0,0.0,5.0,33.904911,0.00827738,0.95,1.17
1000458,2057.0,116.0,2.0,0.0,1.0,249.6842193,0.05974221,0.98,1.12
1000459,3807.0,484.0,8.0,0.0,1.0,36.434956,0.00967739,1.17,1.12
1000460,1696.0,55.0,14.0,0.0,2.0,80.90785562,0.0160738,1.2,1.02
1000461,3938.0,351.0,2.0,0.0,0.0,1.8250605,0.00045583,1.03,0.99
1000462,1019.0,1033.0,14.0,0.0,1.0,189.7097401,0.03714895,0.9,1.19
1000463,1085.0,104.0,6.0,0.0,1.0,7.19992525,0.00201373,1.13,1.11
1000464,2942.0,472.0,4.0,0.0,3.0,8.505066,0.00158823,1.14,1.25
1000465,1403.0,307.0,4.0,0.0,2.0,253.5027196,0.06557759,0.77,0.96
1000466,1953.0,767.0,8.0,0.0,4.0,150.3981598,0.03803443,0.79,0.86
1000467,1854.0,4667.0,18.0,0.0,8.0,229.6707581,0.04756115,0.92,0.95
1000468,1354.0,557.0,14.0,0.0,1.0,478.2813618,0.11443003,0.6,1.05
1000469,2746.0,3470.0,30.0,0.0,1.0,886.6284025,0.23020224,0.71,0.93
1000470,1561.0,250.0,15.0,0.0,0.0,927.4682916,0.26071138,0.33,0.93
1000471,807.0,64.0,10.0,0.0,0.0,418.5149146,0.06424733,0.88,0.9
1000472,2140.0,1156.0,9.0,0.0,1.0,126.2815696,0.02289173,1.12,1.12
1000473,879.0,181.0,5.0,0.0,1.0,218.719774,0.04283195,1.05,0.99
1000474,2691.0,1407.0,9.0,0.0,4.0,107.1930602,0.03006478,1.15,1.06
1000475,2321.0,1039.0,10.0,0.0,1.0,269.9608713,0.06060865,0.86,0.83
1000476,4671.0,207.0,5.0,0.0,2.0,103.3268715,0.03046468,0.71,0.92
1000477,3031.0,2009.0,11.0,0.0,3.0,930.2510306,0.17106693,0.66,1.07
1000478,2057.0,246.0,3.0,0.0,1.0,12.88872162,0.00264798,0.97,1.06
1000479,5705.0,328.0,9.0,0.0,7.0,59.79660775,0.01551678,0.92,0.93
1000480,1784.0,574.0,12.0,1.0,6.0,271.3299959,0.05707223,1.0,1.0
1000481,3849.0,1056.0,6.0,0.0,2.0,194.527511,0.04919106,0.87,0.94
1000482,3292.0,638.0,10.0,0.0,0.0,40.43395073,0.00946256,1.08,0.9
1000483,1195.0,392.0,11.0,0.0,1.0,406.5188862,0.11190548,0.44,0.69
1000484,3420.0,1687.0,5.0,0.0,2.0,88.16692175,0.02295048,0.82,0.88
1000485,1087.0,435.0,3.0,0.0,3.0,357.1788624,0.09799724,0.61,0.93
1000487,2932.0,2984.0,7.0,0.0,2.0,146.8063529,0.03349348,1.05,1.1
1000488,1978.0,1309.0,11.0,0.0,4.0,288.5458578,0.07135161,0.8,0.93
1000489,1198.0,108.0,1.0,0.0,0.0,4.687639,0.00103027,1.3,1.58
1000490,781.0,30.0,8.0,0.0,0.0,43.7881934,0.00741769,1.25,1.05
1000491,777.0,354.0,3.0,0.0,0.0,280.7721667,0.07342973,0.73,0.96
1000492,2757.0,3912.0,2.0,0.0,0.0,229.2018674,0.0560584,0.66,1.0
1000493,1396.0,444.0,12.0,0.0,3.0,302.0937489,0.07373773,0.75,0.9
1000494,545.0,18.0,14.0,0.0,3.0,555.9544253,0.15514315,0.51,0.89
1000495,870.0,153.0,9.0,0.0,1.0,672.2131284,0.19053137,0.56,0.82
1000496,1916.0,147.0,2.0,0.0,0.0,226.28681,0.06144692,0.67,1.04
1000497,2508.0,1554.0,13.0,0.0,5.0,317.4508019,0.07967153,0.62,0.85
1000498,2344.0,240.0,18.0,0.0,1.0,133.2139889,0.03215305,0.92,0.97
1000499,2551.0,3899.0,23.0,1.0,3.0,109.4824023,0.0273606,0.88,0.92
1000500,1795.0,655.0,19.0,0.0,3.0,488.7445012,0.12476887,0.83,0.94
1000501,3161.0,299.0,10.0,0.0,9.0,77.39285022,0.0210344,0.89,0.94
1000502,3884.0,149.0,8.0,0.0,2.0,182.6742864,0.04294167,0.83,1.09
1000503,1955.0,3.0,8.0,0.0,2.0,112.446309,0.0198174,0.88,0.82
1000504,1709.0,1745.0,15.0,0.0,3.0,426.9055289,0.0989984,0.86,0.93
1000505,2567.0,123.0,7.0,0.0,3.0,231.1450313,0.03929973,0.63,1.11
1000506,3497.0,103.0,5.0,0.0,4.0,89.09832118,0.01668667,1.16,1.12
1000508,3432.0,315.0,4.0,0.0,1.0,198.296843,0.0448685,1.08,0.91
1000509,3864.0,264.0,3.0,0.0,1.0,70.69198314,0.01587817,0.96,0.91
1000510,3961.0,393.0,7.0,0.0,1.0,28.54582467,0.00616556,1.02,0.89
1000511,3974.0,45.0,8.0,0.0,2.0,14.69253638,0.00425003,1.09,0.95
1000512,3920.0,1095.0,2.0,0.0,1.0,23.43745125,0.0060008,0.89,1.04
1000513,2602.0,14.0,12.0,0.0,1.0,205.9127783,0.04169343,1.15,1.01
1000514,2276.0,293.0,1.0,0.0,1.0,28.03740425,0.00751991,0.8,1.09
1000515,5193.0,550.0,7.0,0.0,1.0,45.95949788,0.01296983,0.99,1.02
1000517,1871.0,300.0,9.0,0.0,0.0,109.8242614,0.02307451,0.82,0.97
1000518,1360.0,10.0,12.0,0.0,0.0,206.3622244,0.04278739,0.91,0.98
1000519,2357.0,419.0,15.0,0.0,1.0,254.5588423,0.0549877,0.9,0.92
1000521,2406.0,999.0,14.0,0.0,2.0,242.8627956,0.05510083,0.93,0.88
1000522,3554.0,2483.0,6.0,0.0,3.0,216.5413011,0.04299615,0.77,0.85
1000523,2747.0,576.0,8.0,0.0,1.0,59.99819258,0.01317466,0.96,0.88
1000524,1155.0,286.0,2.0,0.0,2.0,17.498419,0.00426504,1.05,1.01
1000525,2527.0,98.0,4.0,0.0,0.0,37.320808,0.01020517,0.89,0.84
1000526,2984.0,111.0,9.0,0.0,0.0,51.927824,0.01144189,0.9,1.08
1000528,2193.0,363.0,1.0,0.0,0.0,22.33320275,0.00206576,0.93,0.85
1000529,3753.0,263.0,4.0,0.0,2.0,24.18195312,0.00573012,0.96,0.87
1000530,1392.0,177.0,3.0,0.0,1.0,13.8857415,0.00299475,1.02,0.88
1000531,2101.0,115.0,2.0,0.0,0.0,147.2237069,0.03140487,1.05,0.94
1000532,2271.0,901.0,3.0,0.0,1.0,138.4651013,0.01428403,0.85,0.96
1000533,2475.0,269.0,25.0,0.0,2.0,179.5276441,0.03726865,0.97,0.93
1000534,5924.0,796.0,9.0,0.0,2.0,221.3078028,0.04387337,1.0,1.01
1000535,2256.0,205.0,5.0,0.0,2.0,48.10555025,0.01331954,1.35,1.31
1000536,4323.0,816.0,3.0,0.0,1.0,3.11196275,0.00019868,1.09,0.94
1000537,3668.0,165.0,3.0,0.0,1.0,23.86206138,0.00655914,1.11,0.94
1000539,4040.0,302.0,14.0,0.0,1.0,103.5767643,0.02813688,0.99,0.97
1000541,3323.0,491.0,7.0,0.0,2.0,76.209277,0.01367763,0.94,0.87
1000542,2659.0,252.0,6.0,0.0,1.0,61.17571038,0.0156146,1.15,1.04
1000543,1092.0,609.0,12.0,0.0,3.0,133.1260744,0.02657341,0.92,0.9
1000544,946.0,2.0,11.0,0.0,2.0,84.12098575,0.01732181,1.19,0.89
1000545,2979.0,160.0,18.0,0.0,2.0,85.70275988,0.02154537,1.28,1.04
1000547,4389.0,147.0,5.0,0.0,1.0,147.3764539,0.03283678,1.1,0.92
1000549,3430.0,230.0,13.0,0.0,1.0,97.87837492,0.02282034,1.0,0.82
1000550,3506.0,178.0,5.0,0.0,1.0,29.47488475,0.00829794,1.1,0.9
1000551,1737.0,253.0,11.0,0.0,2.0,202.641014,0.04473109,1.03,1.16
1000552,3134.0,26.0,8.0,0.0,0.0,16.94787075,0.00412719,0.99,0.94
1000553,3004.0,56.0,3.0,0.0,0.0,25.19365425,0.00678439,0.95,0.93
1000554,5498.0,262.0,7.0,0.0,2.0,26.63997958,0.00726176,1.03,0.85
1000556,7017.0,27.0,12.0,0.0,5.0,74.6912315,0.01873714,0.86,0.91
1000557,3065.0,325.0,7.0,0.0,3.0,47.45758612,0.01342169,0.78,0.87
1000559,915.0,134.0,13.0,0.0,4.0,341.1504057,0.08085375,0.78,0.95
1000560,2812.0,802.0,3.0,0.0,0.0,68.83737342,0.01657742,0.77,0.88
1000561,4170.0,411.0,14.0,0.0,3.0,121.6720702,0.02424817,0.77,0.93
1000562,3958.0,91.0,1.0,0.0,1.0,29.961105,0.00740898,0.76,1.0
1000563,1860.0,45.0,39.0,0.0,2.0,96.24466225,0.02571171,1.01,0.99
1000564,2948.0,122.0,9.0,0.0,0.0,87.00370312,0.01703834,0.87,0.92
1000565,2895.0,289.0,4.0,0.0,4.0,12.90943133,0.00339544,1.06,0.92
1000566,3414.0,142.0,14.0,0.0,7.0,228.3442129,0.05613616,0.85,0.89
1000567,3942.0,115.0,17.0,0.0,1.0,46.689795,0.01243617,1.37,1.04
1000568,2425.0,670.0,5.0,0.0,1.0,44.80673175,0.01079097,1.4,1.14
1000569,3090.0,613.0,5.0,0.0,0.0,70.88801017,0.01815384,0.84,0.86
1000570,3162.0,9.0,2.0,0.0,1.0,100.0623358,0.03088819,0.86,0.95
1000571,4181.0,36.0,12.0,0.0,11.0,38.43716625,0.00999679,0.86,0.83
1000573,1958.0,596.0,12.0,0.0,1.0,126.5625483,0.03484725,0.91,0.92
1000574,422.0,264.0,4.0,0.0,1.0,235.9238498,0.04552827,0.9,1.0
1000575,1120.0,6.0,3.0,0.0,1.0,188.5091186,0.03874802,0.85,0.92
1000576,2105.0,1026.0,2.0,0.0,0.0,128.6592311,0.011867,0.93,1.02
1000577,1723.0,1126.0,9.0,0.0,0.0,150.0475096,0.03254757,0.85,1.03
1000578,2825.0,839.0,6.0,0.0,0.0,112.2516743,0.02430744,1.07,1.03
1000579,2060.0,228.0,2.0,0.0,0.0,194.6862913,0.04555151,0.78,1.01
1000580,3043.0,189.0,18.0,1.0,3.0,33.38569767,0.0083988,0.95,0.86
1000582,4454.0,134.0,8.0,0.0,0.0,56.54835418,0.01534907,1.04,0.9
1000583,3901.0,403.0,4.0,0.0,1.0,32.66037812,0.00804354,0.87,0.77
1000584,3871.0,201.0,9.0,0.0,3.0,14.98644375,0.0039922,0.67,0.89
1000585,3301.0,66.0,9.0,0.0,1.0,192.7908311,0.04194754,0.97,0.87
1000586,2163.0,16.0,2.0,0.0,1.0,76.17366275,0.01805968,1.04,1.05
1000587,2854.0,465.0,2.0,0.0,0.0,129.7362632,0.02642114,0.84,0.83
1000588,1520.0,10.0,24.0,0.0,1.0,32.08089225,0.0078742,0.98,0.92
1000589,2481.0,820.0,8.0,0.0,0.0,171.1294726,0.0319443,1.03,1.03
1000590,2424.0,713.0,2.0,0.0,2.0,42.05930175,0.00902684,0.83,0.93
1000591,4565.0,342.0,14.0,0.0,3.0,64.55846425,0.01610218,0.84,0.93
1000592,2936.0,668.0,22.0,0.0,4.0,53.18361558,0.01314658,1.09,0.94
1000593,3733.0,355.0,2.0,0.0,0.0,25.877917,0.00597149,0.8,0.94
1000594,2071.0,121.0,5.0,0.0,1.0,293.0344286,0.06857564,0.95,0.92
1000595,1193.0,724.0,4.0,0.0,3.0,51.2457395,0.01155472,1.11,1.05
1000596,6762.0,194.0,8.0,0.0,2.0,171.513936,0.04273019,0.96,1.04
1000597,2595.0,1357.0,16.0,0.0,3.0,399.8102794,0.09126271,1.12,1.05
1000598,5525.0,318.0,7.0,0.0,4.0,49.04621738,0.01188355,0.82,1.03
1000599,2252.0,4.0,50.0,0.0,2.0,49.289989,0.0136264,1.17,0.92
1000600,2614.0,48.0,41.0,0.0,4.0,96.64026242,0.02437188,1.13,1.07
1000603,3303.0,273.0,9.0,0.0,0.0,56.43916058,0.01493111,0.85,0.92
1000604,3475.0,555.0,11.0,0.0,3.0,97.07339467,0.02288199,0.96,0.92
1000605,4122.0,1129.0,13.0,0.0,3.0,56.7197045,0.01489987,0.97,0.95
1000606,3188.0,803.0,15.0,0.0,3.0,67.0435975,0.01691801,0.9,0.87
1000607,2591.0,516.0,3.0,0.0,1.0,324.555296,0.0753503,0.78,1.04
1000608,3792.0,2939.0,12.0,0.0,4.0,159.26503,0.03776305,0.93,0.97
1000610,5645.0,821.0,10.0,0.0,8.0,16.67337475,0.00411036,0.9,0.94
1000611,3467.0,163.0,17.0,0.0,5.0,125.9362366,0.02503712,1.28,1.15
1000612,2130.0,49.0,3.0,0.0,2.0,38.65474125,0.01044572,1.19,0.96
1000613,3701.0,128.0,8.0,0.0,3.0,124.6797338,0.03057072,1.17,1.02
1000614,2302.0,865.0,25.0,1.0,7.0,226.4205378,0.05134873,1.09,1.09
1000615,2428.0,475.0,6.0,0.0,1.0,105.4612706,0.02773358,1.01,1.0
1000616,3108.0,268.0,17.0,0.0,6.0,210.6105521,0.0494781,1.11,0.88
1000617,3848.0,141.0,8.0,0.0,3.0,24.15284525,0.00608213,1.11,1.03
1000618,2002.0,48.0,10.0,0.0,8.0,72.94693625,0.01676541,1.03,0.83
1000619,3192.0,276.0,9.0,0.0,4.0,34.339554,0.00816612,1.13,0.87
1000620,2144.0,850.0,14.0,0.0,5.0,172.9468225,0.04188516,1.0,1.05
1000621,2853.0,242.0,12.0,0.0,5.0,52.856239,0.01330931,0.98,1.04
1000622,2614.0,239.0,9.0,0.0,6.0,14.07927217,0.00296134,0.94,1.0
1000623,4560.0,223.0,5.0,0.0,1.0,3.10877775,0.00068736,0.82,1.18
1000624,3257.0,230.0,5.0,0.0,4.0,7.42823575,0.00205475,1.02,0.88
1000625,2086.0,302.0,10.0,0.0,2.0,120.7583336,0.03088946,0.98,1.1
1000626,1072.0,21.0,4.0,0.0,1.0,6.822784,0.00168594,0.97,0.91
1000627,2059.0,191.0,5.0,0.0,0.0,0.0,0.0,0.96,0.84
1000628,2104.0,50.0,5.0,0.0,0.0,5.4576515,0.00086296,1.12,1.01
1000630,1996.0,27.0,4.0,0.0,1.0,11.0404535,0.0018648,0.99,0.83
1000631,2919.0,162.0,5.0,0.0,0.0,16.54430925,0.00253534,1.05,0.89
1000632,6753.0,151.0,20.0,1.0,6.0,13.43120708,0.00261073,1.15,0.94
1000633,868.0,8.0,8.0,0.0,3.0,200.8957996,0.04139811,1.13,0.91
1000634,3479.0,3052.0,14.0,0.0,6.0,59.1376075,0.01206469,0.93,1.01
1000635,1248.0,641.0,3.0,0.0,0.0,5.0063425,0.0002859,1.21,1.0
1000636,972.0,791.0,1.0,0.0,1.0,4.99198725,0.00097356,1.03,1.07
1000637,791.0,177.0,24.0,0.0,2.0,255.21485,0.06859256,1.08,1.05
1000638,3141.0,234.0,11.0,0.0,3.0,14.754717,0.00238365,1.07,0.89
1000639,1305.0,278.0,18.0,0.0,2.0,460.9243863,0.11335704,1.01,0.95
1000640,2468.0,99.0,3.0,0.0,2.0,27.03328925,0.00543839,1.1,0.88
1000641,1556.0,109.0,19.0,0.0,5.0,51.74468962,0.01172693,1.06,1.05
1000642,1427.0,387.0,1.0,0.0,1.0,48.95977017,0.01153134,0.93,1.03
1000643,4784.0,7202.0,3.0,0.0,0.0,141.0088723,0.03089033,0.61,1.0
1000644,1504.0,1169.0,28.0,0.0,7.0,891.8662865,0.18648502,0.9,1.03
1000645,2714.0,22.0,9.0,0.0,7.0,81.04436675,0.02124336,0.86,0.94
1000646,1665.0,181.0,10.0,0.0,6.0,82.73584638,0.02071922,1.03,1.05
1000647,1335.0,782.0,8.0,0.0,3.0,0.0,0.0,1.1,1.13
1000648,2689.0,1072.0,1.0,0.0,0.0,52.31928638,0.01333335,0.77,1.0
1000650,2232.0,246.0,19.0,0.0,7.0,101.1440669,0.02350963,1.03,1.0
1000652,1658.0,98.0,10.0,0.0,6.0,26.49096775,0.00653735,0.96,0.98
1000653,1239.0,1534.0,17.0,0.0,3.0,118.5885943,0.0254824,0.86,0.94
1000654,985.0,2414.0,7.0,0.0,6.0,12.4930355,0.00306578,1.18,0.98
1000655,3309.0,547.0,7.0,0.0,5.0,41.01056608,0.00692986,0.99,0.96
1000656,1825.0,17.0,1.0,0.0,1.0,15.44435325,0.00342158,1.13,0.86
1000658,4520.0,176.0,4.0,0.0,2.0,21.46005725,0.00511224,1.03,0.96
1000659,2394.0,10.0,14.0,0.0,4.0,3.92969062,0.00056078,0.98,0.86
1000660,1838.0,737.0,20.0,0.0,3.0,171.6700743,0.0341641,1.22,0.91
1000661,2704.0,54.0,21.0,0.0,2.0,47.66788162,0.01159749,0.97,0.9
1000662,2448.0,90.0,7.0,0.0,3.0,7.3736715,0.00199331,0.9,1.04
1000663,2372.0,158.0,8.0,0.0,2.0,60.89008443,0.01617767,1.07,1.03
1000664,2790.0,4.0,6.0,0.0,1.0,65.9727685,0.01534027,1.01,1.08
1000666,556.0,85.0,10.0,0.0,1.0,45.55007425,0.0067755,0.94,0.97
1000667,3187.0,145.0,9.0,0.0,1.0,2.8160275,2.2e-06,0.93,0.84
1000668,1292.0,1139.0,11.0,0.0,5.0,21.9527085,0.00616737,1.04,1.18
1000669,1313.0,129.0,4.0,0.0,3.0,18.359149,0.00523955,1.0,1.04
1000670,1207.0,1826.0,5.0,0.0,2.0,61.77713062,0.01417424,0.99,1.08
1000671,3426.0,608.0,8.0,0.0,1.0,70.77829983,0.01563474,0.87,0.92
1000672,625.0,18.0,13.0,0.0,4.0,29.05603575,0.00656891,1.0,0.9
1000673,2274.0,657.0,16.0,0.0,2.0,63.36016775,0.01383736,1.03,0.96
1000674,4382.0,546.0,13.0,0.0,5.0,100.7209064,0.02153025,1.02,0.92
1000675,2089.0,646.0,6.0,0.0,3.0,107.401365,0.02574342,1.02,0.92
1000676,3562.0,510.0,9.0,0.0,3.0,28.2953805,0.00469161,1.3,1.27
1000677,2068.0,365.0,8.0,0.0,4.0,11.135224,0.00241874,1.09,1.16
1000679,1546.0,2876.0,15.0,0.0,7.0,179.0850104,0.04091587,1.02,0.96
1000680,2793.0,535.0,10.0,0.0,0.0,81.65926788,0.01892243,1.19,0.98
1000682,3940.0,780.0,12.0,0.0,1.0,114.9708668,0.02445702,0.97,1.02
1000683,2023.0,164.0,3.0,0.0,1.0,6.0,0.001396,1.1,0.92
1000684,304.0,686.0,15.0,0.0,5.0,12.327134,0.00379026,1.17,1.08
1000685,147.0,1561.0,2.0,0.0,2.0,33.33976475,0.00768022,0.96,1.52
1000686,170.0,310.0,2.0,0.0,1.0,47.99257475,0.00555989,0.86,0.97
1000687,2213.0,1674.0,11.0,0.0,2.0,235.827754,0.05755711,1.46,1.13
1000688,868.0,4110.0,9.0,0.0,0.0,253.2417764,0.05165405,0.84,1.05
1000689,1356.0,4062.0,13.0,0.0,3.0,173.935868,0.03674357,0.81,0.93
1000690,1628.0,218.0,12.0,0.0,4.0,68.81543522,0.01537281,0.9,1.01
1000691,2151.0,4455.0,19.0,0.0,1.0,119.9296391,0.02474402,1.02,0.98
1000692,4551.0,343.0,9.0,0.0,1.0,22.903646,0.00378361,1.03,0.92
1000693,2121.0,1637.0,23.0,1.0,7.0,331.8903903,0.07415213,0.75,0.84
1000694,2662.0,753.0,7.0,0.0,2.0,9.25490575,0.00191744,1.24,0.86
1000695,2938.0,187.0,8.0,0.0,2.0,46.005338,0.01091581,1.06,0.96
1000696,2360.0,45.0,12.0,0.0,8.0,53.7266955,0.00949553,1.24,1.01
1000697,1153.0,14.0,9.0,0.0,2.0,23.0154465,0.00617349,1.09,0.81
1000698,3165.0,1834.0,17.0,0.0,3.0,602.8942743,0.12690894,1.34,0.99
1000700,394.0,1703.0,5.0,0.0,1.0,23.085288,0.00459869,1.28,1.24
1000702,2375.0,92.0,3.0,0.0,1.0,79.34911975,0.01782168,0.89,0.81
1000703,3749.0,77.0,10.0,0.0,3.0,221.9079789,0.05067012,0.94,1.06
1000704,1687.0,82.0,11.0,0.0,4.0,44.90761025,0.01031887,1.18,0.95
1000705,809.0,60.0,25.0,0.0,4.0,157.1545553,0.03281417,1.23,1.04
1000706,1662.0,184.0,5.0,0.0,0.0,16.008519,0.0040119,1.22,1.09
1000707,1631.0,206.0,9.0,1.0,2.0,44.27633488,0.00843573,0.72,0.89
